id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,52,35,42,33,79,hold,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,43,50,5,78,277,ship,edge,drag-penalty,drop-slack
m003,g003,label quality,47,77,37,53,166,watch,recovery,confidence-floor,raise-drag
m004,g004,error locality,96,52,23,84,343,ship,negative,lane-boundary,lower-confidence
m005,g005,token drift,45,42,21,81,231,ship,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,54,29,42,34,79,hold,edge,drag-penalty,drop-slack
m007,g007,label quality,110,76,40,58,292,ship,recovery,confidence-floor,raise-drag
m008,g008,error locality,98,27,30,19,171,watch,negative,lane-boundary,lower-confidence
m009,g009,token drift,60,40,30,66,202,ship,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,31,38,32,88,180,watch,edge,drag-penalty,drop-slack
m011,g011,label quality,69,21,20,103,305,ship,recovery,confidence-floor,raise-drag
m012,g012,error locality,91,44,5,16,243,ship,negative,lane-boundary,lower-confidence
m013,g013,token drift,115,23,21,83,356,ship,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,117,39,33,71,316,ship,edge,drag-penalty,drop-slack
m015,g015,label quality,38,66,48,70,138,watch,recovery,confidence-floor,raise-drag
m016,g016,error locality,46,42,4,18,158,watch,negative,lane-boundary,lower-confidence
m017,g017,token drift,62,67,8,102,371,ship,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,104,36,12,56,320,ship,edge,drag-penalty,drop-slack
m019,g019,label quality,89,40,43,37,163,watch,recovery,confidence-floor,raise-drag
m020,g020,error locality,41,74,8,19,170,watch,negative,lane-boundary,lower-confidence
m021,g021,token drift,118,23,37,77,302,ship,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,58,24,11,52,211,ship,edge,drag-penalty,drop-slack
m023,g023,label quality,36,9,28,96,189,watch,recovery,confidence-floor,raise-drag
m024,g024,error locality,117,33,27,67,320,ship,negative,lane-boundary,lower-confidence
m025,g025,token drift,82,25,32,33,159,watch,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,98,0,15,57,265,ship,edge,drag-penalty,drop-slack
m027,g027,label quality,70,77,15,31,234,ship,recovery,confidence-floor,raise-drag
m028,g028,error locality,104,42,6,52,336,ship,negative,lane-boundary,lower-confidence
m029,g029,token drift,45,62,27,87,245,ship,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,50,29,18,102,279,ship,edge,drag-penalty,drop-slack
m031,g031,label quality,60,66,22,28,176,watch,recovery,confidence-floor,raise-drag
m032,g032,error locality,84,12,15,69,273,ship,negative,lane-boundary,lower-confidence
m033,g033,token drift,93,57,17,70,332,ship,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,88,36,40,69,230,ship,edge,drag-penalty,drop-slack
m035,g035,label quality,49,45,39,30,86,hold,recovery,confidence-floor,raise-drag
m036,g036,error locality,77,11,6,88,323,ship,negative,lane-boundary,lower-confidence
m037,g037,token drift,104,32,18,55,296,ship,baseline,monotonic-signal,raise-signal
m038,g038,grammar width,63,34,26,36,154,watch,edge,drag-penalty,drop-slack
m039,g039,label quality,51,54,38,31,104,watch,recovery,confidence-floor,raise-drag
m040,g040,error locality,92,26,35,63,231,ship,negative,lane-boundary,lower-confidence
m041,g041,token drift,81,49,39,51,196,watch,baseline,monotonic-signal,raise-signal
m042,g042,grammar width,110,17,21,95,364,ship,edge,drag-penalty,drop-slack
m043,g043,label quality,44,55,42,79,175,watch,recovery,confidence-floor,raise-drag
m044,g044,error locality,59,71,22,19,161,watch,negative,lane-boundary,lower-confidence
m045,g045,token drift,79,47,38,56,203,ship,baseline,monotonic-signal,raise-signal
m046,g046,grammar width,79,61,6,30,261,ship,edge,drag-penalty,drop-slack
m047,g047,label quality,87,52,19,64,297,ship,recovery,confidence-floor,raise-drag
m048,g048,error locality,94,45,17,73,328,ship,negative,lane-boundary,lower-confidence
m049,g049,token drift,66,9,42,101,217,ship,baseline,monotonic-signal,raise-signal
m050,g050,grammar width,42,17,35,27,50,hold,edge,drag-penalty,drop-slack
m051,g051,label quality,82,40,40,81,246,ship,recovery,confidence-floor,raise-drag
