id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,token drift,43,35,42,33,61,hold,baseline,monotonic-signal
g002,grammar width,43,61,5,78,288,ship,edge,drag-penalty
g003,label quality,47,77,30,53,187,watch,recovery,confidence-floor
g004,error locality,96,52,23,97,369,ship,negative,lane-boundary
g005,token drift,36,42,21,81,213,ship,baseline,monotonic-signal
g006,grammar width,54,40,42,34,90,hold,edge,drag-penalty
g007,label quality,110,76,33,58,313,ship,recovery,confidence-floor
g008,error locality,98,27,30,32,197,watch,negative,lane-boundary
g009,token drift,51,40,30,66,184,watch,baseline,monotonic-signal
g010,grammar width,31,49,32,88,191,watch,edge,drag-penalty
g011,label quality,69,21,13,103,326,ship,recovery,confidence-floor
g012,error locality,91,44,5,29,269,ship,negative,lane-boundary
g013,token drift,106,23,21,83,338,ship,baseline,monotonic-signal
g014,grammar width,117,50,33,71,327,ship,edge,drag-penalty
g015,label quality,38,66,41,70,159,watch,recovery,confidence-floor
g016,error locality,46,42,4,31,184,watch,negative,lane-boundary
g017,token drift,53,67,8,102,353,ship,baseline,monotonic-signal
g018,grammar width,104,47,12,56,331,ship,edge,drag-penalty
g019,label quality,89,40,36,37,184,watch,recovery,confidence-floor
g020,error locality,41,74,8,32,196,watch,negative,lane-boundary
g021,token drift,109,23,37,77,284,ship,baseline,monotonic-signal
g022,grammar width,58,35,11,52,222,ship,edge,drag-penalty
g023,label quality,36,9,21,96,210,ship,recovery,confidence-floor
g024,error locality,117,33,27,80,346,ship,negative,lane-boundary
g025,token drift,73,25,32,33,141,watch,baseline,monotonic-signal
g026,grammar width,98,11,15,57,276,ship,edge,drag-penalty
g027,label quality,70,77,8,31,255,ship,recovery,confidence-floor
g028,error locality,104,42,6,65,362,ship,negative,lane-boundary
g029,token drift,36,62,27,87,227,ship,baseline,monotonic-signal
g030,grammar width,50,40,18,102,290,ship,edge,drag-penalty
g031,label quality,60,66,15,28,197,watch,recovery,confidence-floor
g032,error locality,84,12,15,82,299,ship,negative,lane-boundary
g033,token drift,84,57,17,70,314,ship,baseline,monotonic-signal
g034,grammar width,88,47,40,69,241,ship,edge,drag-penalty
g035,label quality,49,45,32,30,107,watch,recovery,confidence-floor
g036,error locality,77,11,6,101,349,ship,negative,lane-boundary
g037,token drift,95,32,18,55,278,ship,baseline,monotonic-signal
g038,grammar width,63,45,26,36,165,watch,edge,drag-penalty
g039,label quality,51,54,31,31,125,watch,recovery,confidence-floor
g040,error locality,92,26,35,76,257,ship,negative,lane-boundary
g041,token drift,72,49,39,51,178,watch,baseline,monotonic-signal
g042,grammar width,110,28,21,95,375,ship,edge,drag-penalty
g043,label quality,44,55,35,79,196,watch,recovery,confidence-floor
g044,error locality,59,71,22,32,187,watch,negative,lane-boundary
g045,token drift,70,47,38,56,185,watch,baseline,monotonic-signal
g046,grammar width,79,72,6,30,272,ship,edge,drag-penalty
g047,label quality,87,52,12,64,318,ship,recovery,confidence-floor
g048,error locality,94,45,17,86,354,ship,negative,lane-boundary
g049,token drift,57,9,42,101,199,watch,baseline,monotonic-signal
g050,grammar width,42,28,35,27,61,hold,edge,drag-penalty
g051,label quality,82,40,33,81,267,ship,recovery,confidence-floor
g052,error locality,62,14,12,69,240,ship,negative,lane-boundary
g053,token drift,99,38,45,68,237,ship,baseline,monotonic-signal
g054,grammar width,77,30,42,29,116,watch,edge,drag-penalty
